inst_id,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
306,jeonnam,33,1999-06-03,66.0,nursing_hospital,22330305917.0,848465677.0,18492554091.0,12322408350.0,423628901.0,1304816893.0,417949094.0,415894516.0,1692203641.0,18292922272.0,18184287157.0,3728960464.0,108635115.0,13076229994.0,12656386688.0,312415620.0,0.0,15827363792.0,12859729048.0,0.0,2967634744.0,0.0,15541788474.0,0.0,22395094765.0,849208518.0,18055026392.0,11388845170.0,483447584.0,1574477731.0,571079590.0,553752070.0,1846077638.0,17088185795.0,17018788324.0,3084698893.0,69397471.0,12393573118.0,11730061607.0,310415620.0,0.0,15632174080.0,12881803375.0,0.0,2750370705.0,0.0,13849584833.0,0.0,,,
308,seoul,36,2016-05-26,0.0,clinic,912525500.0,58241510.0,1012169282.0,525482974.0,86808.0,22499097.0,22251498.0,169660.0,-180467241.0,102994778.0,97973028.0,0.0,5021750.0,2402643969.0,2402543969.0,100000.0,0.0,1006269105.0,287415873.0,0.0,718853232.0,718853232.0,1499369642.0,0.0,942538917.0,60017715.0,947897271.0,623085088.0,4493491.0,14280539.0,14269275.0,0.0,-75163117.0,75168386.0,70650226.0,55470.0,4518160.0,2640662175.0,2640662175.0,0.0,0.0,1035993678.0,307547405.0,0.0,728446273.0,728446273.0,1679836883.0,0.0,16.0,15.0,change
309,seoul,36,2014-12-26,0.0,clinic,912525500.0,58241510.0,1012169282.0,525482974.0,86808.0,22499097.0,22251498.0,169660.0,-180467241.0,102994778.0,97973028.0,0.0,5021750.0,2402643969.0,2402543969.0,100000.0,0.0,1006269105.0,287415873.0,0.0,718853232.0,718853232.0,1499369642.0,0.0,942538917.0,60017715.0,947897271.0,623085088.0,4493491.0,14280539.0,14269275.0,0.0,-75163117.0,75168386.0,70650226.0,55470.0,4518160.0,2640662175.0,2640662175.0,0.0,0.0,1035993678.0,307547405.0,0.0,728446273.0,728446273.0,1679836883.0,0.0,16.0,15.0,change
311,choongnam,37,2014-03-10,132.0,nursing_hospital,5114477911.0,397709572.0,4059437181.0,1652618232.0,121632016.0,13668705.0,0.0,0.0,765294469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4538536290.0,260642738.0,4365044344.0,1801854733.0,25298104.0,15162817.0,0.0,0.0,-77015505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,88.0,same
312,choongnam,37,2013-06-12,359.0,nursing_hospital,6810866759.0,0.0,6070665618.0,3354320790.0,149673702.0,474302564.0,21730304.0,45861360.0,369710919.0,1655341948.0,1650763948.0,545074000.0,4578000.0,3772044670.0,3712187837.0,15210000.0,0.0,1770147793.0,445927834.0,0.0,1324219959.0,700000000.0,3657238825.0,0.0,5902588736.0,0.0,5364694225.0,2965122670.0,125486730.0,352159914.0,25748793.0,37610940.0,273610387.0,798438177.0,795422777.0,495163300.0,3015400.0,4181556259.0,3949346259.0,200210000.0,0.0,1605538662.0,391038263.0,0.0,1214500399.0,700000000.0,3374455774.0,0.0,102.0,102.0,same
313,choongnam,37,2008-04-03,181.0,nursing_hospital,6022897430.0,0.0,5731404444.0,3457027408.0,13816616.0,109873778.0,100155378.0,0.0,195435824.0,2733403783.0,2722132805.0,0.0,11270978.0,4152961568.0,3960215568.0,192746000.0,0.0,3638414360.0,511012058.0,0.0,3127402302.0,2700000000.0,3247950991.0,1245761391.0,5870232340.0,0.0,5647585477.0,3262464389.0,15284589.0,101855382.0,83122780.0,16579350.0,119496720.0,2691376283.0,2680604285.0,0.0,10771998.0,4075275568.0,3905529568.0,169746000.0,0.0,3714136684.0,504734382.0,0.0,3209402302.0,2780000000.0,3052515167.0,1050325567.0,100.0,100.0,same
314,choongnam,37,2008-01-10,96.0,nursing_hospital,3617018150.0,182791341.0,3168632669.0,2009260600.0,3995975.0,74820522.0,73150400.0,21785193.0,172984400.0,781476480.0,775279480.0,0.0,6197000.0,4096044348.0,3110556348.0,6000000.0,0.0,2450797797.0,165816357.0,0.0,2284981440.0,2284981440.0,2426723031.0,0.0,3349896660.0,142431977.0,2891425889.0,1691989430.0,44477.0,259716310.0,67397175.0,31805230.0,24561731.0,901499174.0,893253174.0,0.0,8246000.0,4188463001.0,3199975001.0,9000000.0,0.0,2334207234.0,114857014.0,0.0,2219350220.0,2219350220.0,2755754941.0,0.0,65.0,65.0,same
315,jeonnam,38,2014-09-24,80.0,nursing_hospital,2332888550.0,328597790.0,1897648096.0,1138795770.0,5822171.0,50925822.0,50664742.0,7278912.0,54260101.0,712353513.0,680651243.0,632065141.0,31702270.0,4051313701.0,4051313701.0,0.0,0.0,1520959116.0,291959116.0,0.0,1230000000.0,1230000000.0,3242708098.0,239515288.0,2085095260.0,254247132.0,1700677379.0,1183912731.0,1046321.0,83046776.0,32925976.0,5292770.0,42877524.0,495580208.0,459677478.0,420990949.0,35902730.0,3821428777.0,3821428777.0,0.0,0.0,1227102655.0,127102655.0,0.0,1100000000.0,1000000000.0,3089906330.0,86713520.0,39.0,38.0,change
316,jeonnam,38,2003-05-19,50.0,nursing_hospital,5524218104.0,0.0,5446774518.0,3136901296.0,16718613.0,74969425.0,74460582.0,37401140.0,-18208366.0,1305302510.0,1174842481.0,1071459236.0,130460029.0,4680289253.0,4680289253.0,0.0,0.0,3002753468.0,269242505.0,0.0,2733510963.0,2339186503.0,2982838295.0,2794459345.0,6294597046.0,0.0,5967703061.0,3298759475.0,13437904.0,90821791.0,88988081.0,26174570.0,223335528.0,1566756303.0,1516666897.0,1416650312.0,50089406.0,4536172558.0,4536172558.0,0.0,0.0,3059887345.0,108606838.0,0.0,2951280507.0,2514951573.0,3043041516.0,2854662566.0,69.0,70.0,same
317,daegu,40,2007-01-04,189.0,general_hospital,41103970120.0,0.0,35309191904.0,14557664830.0,984129575.0,750475285.0,242216292.0,1762962000.0,4265470506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38884703100.0,0.0,31913166268.0,13730437250.0,2090440965.0,2768636006.0,264003427.0,1285656840.0,5007684951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,same
318,daegu,42,2002-03-04,150.0,hospital,21560053503.0,2966155185.0,17606296610.0,7900977255.0,6683134.0,347359426.0,306401676.0,0.0,646925416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17932738189.0,2195199434.0,14524326269.0,6253624943.0,3589154.0,307996522.0,306696522.0,0.0,908805118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,135.0,same
319,daegu,44,1998-05-07,134.0,nursing_hospital,3634865780.0,0.0,2750632072.0,1453742920.0,733292.0,69238619.0,66339342.0,140852850.0,674875531.0,2191023225.0,2182779625.0,0.0,8243600.0,4070057529.0,4005131046.0,16126750.0,0.0,2484146420.0,44226982.0,0.0,2439919438.0,2439919438.0,3776934334.0,1056194334.0,3072259480.0,0.0,2447532924.0,1162735560.0,4272789.0,76585674.0,74008203.0,5746970.0,546666701.0,1146115045.0,1138952645.0,0.0,7162400.0,4161471956.0,4096545473.0,16126750.0,0.0,2205528198.0,65604140.0,0.0,2139924058.0,2139924058.0,3102058803.0,381318803.0,54.0,53.0,same
320,daejeon,49,2010-05-19,193.0,nursing_hospital,5139874046.0,425257616.0,3956356852.0,2348010879.0,169393110.0,420333030.0,28072696.0,56780570.0,450539088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4974953429.0,280640239.0,3897815211.0,2265056515.0,188587794.0,532679007.0,50222017.0,56695910.0,395710856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,same
321,daejeon,49,1987-12-11,50.0,hospital,0.0,0.0,68217740.0,0.0,175263.0,0.0,0.0,0.0,-68042477.0,369446461.0,368944087.0,338952500.0,502374.0,5968101548.0,5846511548.0,0.0,0.0,35751750.0,35751750.0,0.0,0.0,0.0,6301796259.0,0.0,0.0,0.0,62255630.0,0.0,2232883.0,15700981.0,0.0,0.0,-75723728.0,437486038.0,436983664.0,410452500.0,502374.0,5968101548.0,5846511548.0,0.0,0.0,35751750.0,35751750.0,0.0,0.0,0.0,6369835836.0,0.0,1.0,1.0,same
322,daejeon,50,2007-11-13,134.0,nursing_hospital,5179856800.0,910527771.0,4009255929.0,1794018830.0,17866507.0,98493482.0,62079310.0,6220386.0,173225739.0,3059885510.0,3056879000.0,2123853481.0,3006510.0,3518877016.0,3474455996.0,44421020.0,0.0,2249563644.0,497563644.0,0.0,1750000000.0,1750000000.0,4329198882.0,0.0,4659924920.0,809546421.0,3645651437.0,1691495140.0,1297956.0,105664653.0,63430209.0,6310290.0,94050075.0,2870991421.0,2865958309.0,2232942951.0,5033112.0,3716991803.0,3634546443.0,82445360.0,0.0,2432010081.0,680010081.0,0.0,1750000000.0,1750000000.0,4155973143.0,0.0,63.0,67.0,same
323,daejeon,50,2006-04-14,298.0,nursing_hospital,6273341294.0,336456498.0,5722357235.0,3489773125.0,6041465.0,109412721.0,102599597.0,0.0,111156305.0,1578637944.0,1575373444.0,509170960.0,3264500.0,4779910899.0,4704189959.0,0.0,0.0,2780394878.0,627429048.0,0.0,2152965830.0,1500000000.0,3578153965.0,1299480565.0,5978234207.0,293565195.0,5325923913.0,3168721690.0,61180400.0,70604997.0,40823581.0,9471270.0,339849232.0,2071429529.0,2068444959.0,0.0,0.0,4863824672.0,4833672825.0,0.0,0.0,2687733780.0,511234104.0,0.0,2176499676.0,1500000000.0,4247520421.0,1968847021.0,88.0,77.0,change
324,seoul,51,2000-09-29,19.0,hospital,104000000000.0,18940593910.0,81339952123.0,36688034110.0,631221521.0,84140691.0,0.0,2808883191.0,970982375.0,39251702540.0,37600054201.0,9897251698.0,1651648339.0,114000000000.0,66585451756.0,1348274440.0,0.0,14291059131.0,6618256131.0,0.0,7672803000.0,0.0,139000000000.0,134000000000.0,93240693573.0,18069090177.0,56468796950.0,32987437020.0,2254292183.0,7895816635.0,0.0,2790916274.0,10270365720.0,29607598587.0,27823353627.0,2621615493.0,1784244960.0,101000000000.0,58295374061.0,1218766990.0,0.0,57362540923.0,5858657296.0,0.0,51503883627.0,0.0,73539391293.0,68527297093.0,426.0,393.0,change
325,seoul,52,2008-12-31,16.0,clinic,43116940.0,20143658.0,398077071.0,126000000.0,241591.0,4123400.0,0.0,0.0,-378985598.0,17700750.0,17700750.0,3870760.0,0.0,4813897974.0,4812929974.0,968000.0,0.0,353345888.0,343445888.0,0.0,9900000.0,0.0,4478252836.0,0.0,47626240.0,27270214.0,354557436.0,117041930.0,222707747.0,27740791.0,0.0,0.0,-139234454.0,20018667.0,20018667.0,39300.0,0.0,5234232885.0,4943241885.0,290991000.0,0.0,397013118.0,397013118.0,0.0,0.0,0.0,4857238434.0,0.0,4.0,6.0,same
327,jeonnam,53,1999-03-09,340.0,general_hospital,211585330.0,0.0,37945056.0,0.0,0.0,0.0,0.0,0.0,173640274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,,same
328,gyeongbuk,54,1981-06-05,545.0,general_hospital,370551475.0,362099268.0,0.0,0.0,0.0,0.0,0.0,0.0,8452207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379212677.0,377944792.0,0.0,0.0,0.0,0.0,0.0,0.0,1267885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,same
329,choongnam,55,2007-06-08,82.0,nursing_hospital,1371673098.0,88850663.0,1479982648.0,845358303.0,18988948.0,91100861.0,90514225.0,0.0,-269272126.0,295647013.0,295647013.0,283629961.0,0.0,5388442691.0,5386442691.0,2000000.0,0.0,2029169902.0,450169902.0,0.0,1580000000.0,1580000000.0,3654919802.0,0.0,2003883826.0,139243217.0,1790214647.0,1274776978.0,8362186.0,80938625.0,79109329.0,0.0,1849523.0,391237052.0,351112912.0,333074285.0,40124140.0,5555174960.0,5553174960.0,2000000.0,0.0,2022220084.0,312220084.0,120000000.0,1710000000.0,1710000000.0,3924191928.0,0.0,32.0,42.0,same
331,choongbuk,57,2008-11-14,199.0,nursing_hospital,5317680322.0,0.0,4684074465.0,2674893000.0,5347078.0,104635951.0,90439291.0,0.0,534316984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5342572290.0,0.0,4876164784.0,2549145670.0,4969047.0,107215023.0,81880683.0,0.0,364161530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,75.0,same
332,busan,60,2010-08-09,84.0,nursing_hospital,2218020711.0,209581193.0,1957999248.0,1456995590.0,10188871.0,45791068.0,45187036.0,1633010.0,13205063.0,839045268.0,836544019.0,657747816.0,2501249.0,2338077257.0,2225383497.0,2250000.0,0.0,1589534408.0,189534408.0,0.0,1400000000.0,1400000000.0,1587588117.0,0.0,2043681890.0,207134699.0,1787959860.0,1376985170.0,6639587.0,40843441.0,40096155.0,3172010.0,11211467.0,677101838.0,674863196.0,542974756.0,2238642.0,2233147933.0,2198052947.0,2250000.0,0.0,1336278399.0,236278399.0,0.0,1100000000.0,1100000000.0,1573971372.0,0.0,46.0,46.0,same
333,busan,61,2002-04-22,146.0,hospital,34642075179.0,2072919045.0,31743968435.0,16542755035.0,266919878.0,140231539.0,65413820.0,116768240.0,835107798.0,5049599593.0,4711923993.0,2386690920.0,337675600.0,14579114490.0,11081185300.0,3246990000.0,0.0,11684950171.0,8188638327.0,0.0,3496311844.0,1760000000.0,7943763912.0,0.0,32999609917.0,1962861289.0,30182278912.0,15329690614.0,495028816.0,686848862.0,95791028.0,60000000.0,602649670.0,4314969558.0,3983739436.0,2042762160.0,331230122.0,14110819212.0,11602969212.0,2502850000.0,0.0,11305110056.0,7623087699.0,0.0,3682022357.0,2260000000.0,7120678714.0,0.0,307.0,307.0,same
335,busan,62,2010-04-23,194.0,nursing_hospital,9415617490.0,0.0,8968913624.0,5677301293.0,131414973.0,559742865.0,67442885.0,89043270.0,-70667296.0,2201031755.0,2201031755.0,1376992103.0,0.0,7257672915.0,5275394718.0,500000000.0,0.0,5791812668.0,1152504760.0,0.0,4639307908.0,2040000000.0,3666892002.0,1239850236.0,9556086350.0,0.0,8847120004.0,5493770718.0,125568389.0,645188834.0,46754914.0,210419010.0,-21073109.0,1815022642.0,1815022642.0,1164451157.0,0.0,6868778499.0,5124337672.0,500000000.0,0.0,4946241843.0,689785015.0,0.0,4256456828.0,2080000000.0,3737559298.0,1310517532.0,193.0,170.0,same
338,busan,62,1999-04-01,0.0,nursing_hospital,3880361965.0,212957367.0,3645669140.0,2279279579.0,0.0,0.0,0.0,0.0,21735458.0,6143056202.0,6121472776.0,556948696.0,21583426.0,131670247.0,53176281.0,1079320.0,0.0,1926987508.0,626987508.0,0.0,1300000000.0,0.0,4347738941.0,0.0,4043196960.0,223600700.0,3573913541.0,2237227864.0,26641424.0,4768947.0,1350822.0,35669820.0,231885376.0,1581387312.0,1557361881.0,559399481.0,24025431.0,2417286648.0,2338407470.0,1079320.0,0.0,727550959.0,413212918.0,0.0,314338041.0,0.0,3271123001.0,0.0,62.0,60.0,same
339,busan,63,2014-01-06,121.0,nursing_hospital,3160360223.0,0.0,2742246299.0,1705100965.0,13058289.0,151071207.0,150632458.0,0.0,280101006.0,770510597.0,760668097.0,271062718.0,9842500.0,5403358727.0,5348357765.0,47000000.0,0.0,4207848577.0,442848577.0,0.0,3770000000.0,3680000000.0,1966020747.0,51569603.0,114227690.0,0.0,99705311.0,56978455.0,1189903.0,11285120.0,11283752.0,0.0,4427162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,75.0,same
340,busan,64,2009-02-04,172.0,hospital,19725085165.0,1716538905.0,17778735281.0,9649540693.0,376137810.0,342895646.0,19925646.0,257856180.0,5196963.0,2483615080.0,2324423314.0,1270292384.0,98668216.0,11417915427.0,11179035427.0,236880000.0,0.0,5573847775.0,3720521599.0,0.0,1853326176.0,0.0,8327682732.0,4013980311.0,19158275420.0,1963094627.0,16820890703.0,8897591080.0,266988411.0,303232156.0,1413686.0,65830540.0,272215805.0,2711519423.0,2599050619.0,862042787.0,108753764.0,11360996745.0,11032336745.0,325660000.0,0.0,5750030399.0,4005822399.0,520000000.0,1744208000.0,0.0,8322485769.0,4008783348.0,202.0,185.0,same
342,busan,67,2015-05-08,231.0,nursing_hospital,8683194167.0,0.0,7801103612.0,4298767407.0,39408040.0,561471536.0,160036631.0,66994150.0,293032909.0,1887124205.0,1887124205.0,1389278621.0,0.0,9185112347.0,8829804347.0,39000000.0,0.0,5774177718.0,700177718.0,0.0,5070000000.0,4850000000.0,5298058834.0,0.0,7508157891.0,0.0,6734535491.0,3723247313.0,2614490.0,306853610.0,164034630.0,14450462.0,454932818.0,1648878328.0,1648878328.0,791364773.0,0.0,9660197542.0,9301653542.0,39000000.0,0.0,6304049945.0,1454049945.0,0.0,4850000000.0,4850000000.0,5005025925.0,0.0,142.0,80.0,same
344,busan,68,2003-12-01,0.0,clinic,684550260.0,0.0,561935625.0,301400000.0,8067090.0,2748281.0,1364824.0,18640111.0,109293333.0,1332665086.0,1331506704.0,62436350.0,0.0,772105779.0,502105779.0,270000000.0,0.0,95280871.0,94910871.0,0.0,370000.0,0.0,2009489994.0,0.0,774560815.0,0.0,756096906.0,363830000.0,15339220.0,4402666.0,617047.0,8050806.0,21349657.0,1172967732.0,1171014420.0,49160437.0,0.0,796808527.0,526808527.0,270000000.0,0.0,69579598.0,69209598.0,0.0,370000.0,0.0,1900196661.0,0.0,11.0,8.0,same
345,busan,69,2017-04-20,0.0,traditional_clinic,684550260.0,0.0,561935625.0,301400000.0,8067090.0,2748281.0,1364824.0,18640111.0,109293333.0,1332665086.0,1331506704.0,62436350.0,0.0,772105779.0,502105779.0,270000000.0,0.0,95280871.0,94910871.0,0.0,370000.0,0.0,2009489994.0,0.0,774560815.0,0.0,756096906.0,363830000.0,15339220.0,4402666.0,617047.0,8050806.0,21349657.0,1172967732.0,1171014420.0,49160437.0,0.0,796808527.0,526808527.0,270000000.0,0.0,69579598.0,69209598.0,0.0,370000.0,0.0,1900196661.0,0.0,,,
347,busan,72,1992-09-30,46.0,hospital,24902239589.0,0.0,20754401915.0,9124568740.0,1260066039.0,2201163603.0,0.0,751876410.0,2454863700.0,17426198419.0,17188730918.0,43000000.0,237467501.0,20204004977.0,17821794609.0,2089574158.0,0.0,11298983522.0,1269737818.0,0.0,10029245704.0,0.0,26331219874.0,0.0,22632264435.0,0.0,18746525315.0,8619776530.0,1208397057.0,1949095880.0,0.0,658145094.0,2486895203.0,14901654498.0,14712195301.0,43000000.0,189459197.0,19154432932.0,17497628774.0,1656804158.0,0.0,10179731256.0,1265216305.0,0.0,8914514951.0,0.0,23876356174.0,0.0,123.0,118.0,same
349,gyeongnam,75,2010-04-30,217.0,hospital,31228245310.0,8493209446.0,20522064521.0,13260001610.0,1056240724.0,203213871.0,76872540.0,626731120.0,2439267076.0,9398524773.0,9186045483.0,0.0,212479290.0,10933048319.0,9998425755.0,163225000.0,0.0,8347351629.0,6001141629.0,0.0,2346210000.0,2146197000.0,11984221463.0,0.0,27647348219.0,7959556236.0,18260011267.0,11796516910.0,1082696920.0,413537669.0,120736670.0,521552080.0,1575387887.0,7683537213.0,7495493594.0,0.0,188043619.0,10821079360.0,9839249671.0,144720000.0,0.0,8959662186.0,5828486186.0,73000000.0,3131176000.0,2931163000.0,9544954387.0,0.0,230.0,230.0,same
350,seoul,79,1997-07-28,0.0,clinic,90657337791.0,34110346410.0,51275591198.0,18373206448.0,249110359.0,650564731.0,0.0,913862494.0,3956083317.0,41559467402.0,39491703838.0,2095708943.0,2067763564.0,15617505806.0,4037984019.0,3740957990.0,0.0,28678713715.0,20393868777.0,0.0,8284844938.0,0.0,28498259493.0,688141168.0,83017624455.0,29594034173.0,47199122378.0,17646935544.0,257981422.0,498529730.0,0.0,1739948087.0,4243971509.0,39842477213.0,38030254902.0,1594697632.0,1812222311.0,13978404809.0,3600658183.0,3474638990.0,0.0,29429836204.0,19487380024.0,0.0,9942456180.0,0.0,24391045818.0,537010810.0,435.0,411.0,same
351,gyeonggi,80,2004-02-04,22.0,hospital,5078418480.0,991572261.0,4064323780.0,2840441447.0,42020699.0,39903758.0,504763.0,2765855.0,21873525.0,1372133679.0,1312807479.0,1655958.0,59326200.0,2386537960.0,2318993210.0,50000000.0,0.0,758594349.0,609244349.0,0.0,149350000.0,0.0,3000077290.0,0.0,5223385300.0,924971322.0,4092223634.0,3027746198.0,87973639.0,19644534.0,15847064.0,33742440.0,240777009.0,1496741280.0,1427056270.0,20978058.0,69685010.0,2479445642.0,2302493210.0,50000000.0,0.0,997983157.0,629882763.0,0.0,368100394.0,200000000.0,2978203765.0,0.0,48.0,48.0,same
352,gyeonggi,80,1998-03-28,523.0,general_hospital,141000000000.0,42200188968.0,103000000000.0,64035593950.0,2425593647.0,2517221749.0,0.0,155935820.0,-4696700774.0,26642193977.0,25475995897.0,14092571696.0,1166198080.0,156000000000.0,156000000000.0,0.0,0.0,68592442980.0,20220594605.0,0.0,48371848375.0,0.0,114000000000.0,0.0,137000000000.0,42394490989.0,98378400364.0,61279110456.0,2762805922.0,1607208762.0,0.0,14371980.0,-2397524609.0,20345931330.0,19315460156.0,12245384197.0,1030471174.0,164000000000.0,163000000000.0,0.0,0.0,58746909780.0,18071755767.0,0.0,40675154013.0,0.0,125000000000.0,0.0,1200.0,1200.0,change
353,gyeonggi,81,2004-03-03,255.0,general_hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,244.0,same
354,gyeonggi,82,2004-04-22,14.0,clinic,4639142118.0,0.0,4152333613.0,2434251548.0,20861577.0,301129796.0,97144021.0,8881100.0,197659186.0,1296812887.0,1292956887.0,455873903.0,3856000.0,3441707066.0,2965507546.0,476193520.0,0.0,3573312133.0,446175930.0,0.0,3127136203.0,2798330000.0,1165207820.0,0.0,3988966779.0,0.0,3846940201.0,2293759798.0,19899552.0,64731681.0,50845571.0,8931160.0,88263289.0,667617695.0,663659695.0,424719029.0,3958000.0,3553309128.0,3093076128.0,460227000.0,0.0,3253378189.0,172306538.0,0.0,3081071651.0,2840000000.0,967548634.0,0.0,43.0,43.0,same
355,sejong,85,2005-02-23,180.0,nursing_hospital,4629581758.0,0.0,4454414584.0,2225947670.0,50483183.0,165494312.0,108300237.0,107720.0,60048325.0,875327728.0,875327728.0,728829250.0,0.0,11042970068.0,10979210068.0,53200000.0,0.0,4298669054.0,723669054.0,0.0,3580000000.0,3330000000.0,7619628742.0,0.0,4614369739.0,0.0,4405353878.0,2260530325.0,62115874.0,216112580.0,125215984.0,236170.0,54782985.0,875982385.0,875982385.0,785366070.0,0.0,11076796517.0,11010396517.0,53200000.0,0.0,4393198485.0,695198485.0,0.0,3700000000.0,3450000000.0,7559580417.0,7559580417.0,73.0,75.0,change
356,gangwon,86,2010-04-05,193.0,general_hospital,9000000.0,0.0,4070430.0,0.0,0.0,0.0,0.0,0.0,4929570.0,235340.0,235340.0,235340.0,0.0,339411005.0,339411005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339646345.0,0.0,1454544.0,0.0,4070430.0,0.0,0.0,0.0,0.0,0.0,-2615886.0,476500.0,476500.0,476500.0,0.0,343481435.0,343481435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343957935.0,0.0,211.0,187.0,change
357,gyeonggi,90,1983-05-18,339.0,general_hospital,62119468063.0,0.0,61961288974.0,31038578546.0,2351451268.0,207654215.0,19451740.0,239284900.0,2062691242.0,34554286094.0,33657227071.0,296239299.0,897059023.0,27308429271.0,23131276536.0,4177152735.0,0.0,19102090043.0,14434643703.0,0.0,4667446340.0,1390000000.0,42760625322.0,109305447.0,60862613021.0,0.0,58290961684.0,29681246275.0,3001145594.0,1958862922.0,12117362.0,365454050.0,3248479959.0,34310061979.0,33333700634.0,16342538605.0,976361345.0,23463619279.0,23079057659.0,384561620.0,0.0,17075747178.0,14629552987.0,0.0,2446194191.0,500000000.0,40697934080.0,109305447.0,575.0,540.0,same
358,gyeonggi,90,1982-01-10,24.0,hospital,4271967414.0,705092247.0,3602863730.0,2619078640.0,163060439.0,162997002.0,163614.0,11538090.0,-47463216.0,1087581285.0,991476994.0,582042687.0,96104291.0,10881052682.0,10803514882.0,23537800.0,0.0,1790009782.0,378697894.0,0.0,1411311888.0,0.0,10178624185.0,0.0,4267219800.0,755675328.0,3368545504.0,2346229480.0,143331085.0,183705065.0,616541.0,12204890.0,90420098.0,1085092264.0,1016356658.0,645008347.0,68735606.0,11038110063.0,10972572263.0,23537800.0,0.0,1897114926.0,444638723.0,0.0,1452476203.0,0.0,10226087401.0,0.0,44.0,45.0,same
359,gyeonggi,92,2014-02-14,137.0,nursing_hospital,2619102276.0,0.0,2522123535.0,1499649768.0,29118.0,75853884.0,73453884.0,0.0,21153975.0,885808063.0,835543016.0,535231390.0,50265047.0,5304495636.0,5294395636.0,10100000.0,0.0,2504671389.0,1164671389.0,0.0,1340000000.0,1340000000.0,3685632310.0,1079232310.0,2334523080.0,0.0,2226969023.0,1281907837.0,1336040692.0,30206542.0,25023182.0,0.0,1413388207.0,659596127.0,608299253.0,303824831.0,51296874.0,5283019636.0,5272919636.0,10100000.0,0.0,1063537428.0,371621978.0,0.0,691915450.0,691915450.0,4879078335.0,1058078335.0,42.0,42.0,same
360,jeonnam,93,2014-05-19,24.0,hospital,787656250.0,0.0,716005805.0,343902800.0,7939.0,22481207.0,22481207.0,1303520.0,47873657.0,68757088.0,68757088.0,59780980.0,0.0,1142391871.0,1112391871.0,30000000.0,0.0,512383936.0,30169780.0,0.0,482214156.0,482214156.0,698765023.0,0.0,755667749.0,0.0,709368944.0,280342000.0,14797.0,20243065.0,20243065.0,1053320.0,25017217.0,54579831.0,54579831.0,46709070.0,0.0,1209114429.0,1179114429.0,30000000.0,0.0,1130002894.0,2103450.0,0.0,1127899444.0,495499444.0,133691366.0,0.0,9.0,9.0,change
